datetime,bike_stands,available_bike_stands,temperature,relative_humidity,apparent_temperature,rain,visibility
2024-03-20 18:42:36,16,12,10.1,67,8.2,0.0,24140.0
2024-03-20 18:54:21,16,12,9.9,68,8.2,0.0,24140.0
2024-03-20 19:15:01,16,12,9.4,70,8.0,0.0,24140.0
2024-03-20 19:38:44,16,12,9.2,67,7.6,0.0,24140.0
2024-03-20 20:18:37,16,12,8.6,71,6.8,0.0,24140.0
2024-03-20 20:40:44,16,13,8.5,71,6.8,0.0,24140.0
2024-03-20 21:17:17,16,12,8.1,72,6.5,0.0,24140.0
2024-03-20 21:38:49,16,11,7.9,73,6.3,0.0,24140.0
2024-03-20 22:15:37,16,8,7.4,76,5.7,0.0,24140.0
2024-03-20 22:39:02,16,8,6.4,83,4.6,0.0,24140.0
2024-03-20 23:19:00,16,8,6.6,82,4.8,0.0,24140.0
2024-03-20 23:38:39,16,8,6.7,81,4.9,0.0,24140.0
2024-03-21 01:12:34,16,8,6.3,82,4.4,0.0,24140.0
2024-03-21 02:06:08,16,8,5.3,83,3.3,0.0,24140.0
2024-03-21 02:39:13,16,8,5.2,82,3.4,0.0,24140.0
2024-03-21 03:19:23,16,8,5.1,83,3.3,0.0,24140.0
2024-03-21 03:38:47,16,8,4.9,83,3.1,0.0,24140.0
2024-03-21 04:21:23,16,8,4.5,86,2.7,0.0,24140.0
2024-03-21 04:39:09,16,8,3.5,94,1.7,0.0,24140.0
2024-03-21 05:16:14,16,8,2.6,100,0.6,0.0,24140.0
2024-03-21 05:39:03,16,8,2.5,100,0.6,0.0,24140.0
2024-03-21 06:22:04,16,8,2.9,97,1.0,0.0,24140.0
2024-03-21 06:40:58,16,9,3.7,93,1.8,0.0,24140.0
2024-03-21 07:16:32,16,9,6.1,81,4.1,0.0,24140.0
2024-03-21 07:38:41,16,11,7.5,76,5.6,0.0,24140.0
2024-03-21 08:20:50,16,12,10.1,67,8.2,0.0,24140.0
2024-03-21 08:39:40,16,12,11.1,64,9.2,0.0,24140.0
2024-03-21 09:16:54,16,16,13.1,57,11.5,0.0,24140.0
2024-03-21 09:38:39,16,16,13.9,55,12.4,0.0,24140.0
2024-03-21 10:17:11,16,14,15.6,49,14.3,0.0,24140.0
2024-03-21 10:39:13,16,14,16.0,46,14.7,0.0,24140.0
2024-03-21 11:15:02,16,15,16.6,46,15.4,0.0,24140.0
2024-03-21 11:38:37,16,15,17.0,46,15.7,0.0,24140.0
2024-03-21 12:30:31,16,8,17.6,47,15.9,0.0,24140.0
2024-03-21 12:52:14,16,10,17.7,48,15.8,0.0,24140.0
2024-03-21 13:21:20,16,15,17.6,49,15.6,0.0,24140.0
2024-03-21 13:38:54,16,15,17.1,47,15.5,0.0,24140.0
2024-03-21 14:16:23,16,14,16.5,51,15.5,0.1,24140.0
2024-03-21 14:38:41,16,15,16.4,52,15.4,0.1,24140.0
2024-03-21 15:18:28,16,14,15.9,56,14.7,0.0,24140.0
2024-03-21 15:40:10,16,11,15.7,58,14.8,0.0,24140.0
2024-03-21 16:23:33,16,1,15.2,63,14.7,0.0,24140.0
2024-03-21 16:42:15,16,2,15.4,60,14.2,0.0,24140.0
2024-03-21 17:15:45,16,9,14.1,69,12.9,0.0,24140.0
2024-03-21 17:38:57,16,14,13.6,72,12.5,0.1,24140.0
2024-03-21 18:21:21,16,11,12.5,77,11.5,0.0,23440.0
2024-03-21 18:38:35,16,10,12.1,77,11.2,0.0,23440.0
2024-03-21 19:15:55,16,9,11.2,77,10.2,0.0,24140.0
2024-03-21 19:38:25,16,9,12.1,69,10.2,0.0,24140.0
2024-03-21 20:18:31,16,11,11.4,70,9.5,0.0,24140.0
2024-03-21 20:39:22,16,12,10.9,73,9.0,0.0,24140.0
2024-03-21 21:16:58,16,12,9.9,76,8.0,0.0,24140.0
2024-03-21 21:38:49,16,11,9.9,75,8.0,0.0,24140.0
2024-03-21 22:16:53,16,10,9.9,73,7.9,0.0,24140.0
2024-03-21 22:39:39,16,9,11.1,71,9.5,0.0,24140.0
2024-03-21 23:19:26,16,9,10.9,71,9.2,0.0,24140.0
2024-03-21 23:38:32,16,9,10.9,70,9.2,0.0,24140.0
2024-03-22 01:11:11,16,9,11.2,66,9.0,0.0,24140.0
